benchmark_family,instance_id,seed,N,solver,raw_objective,energy_total,is_feasible,runtime_sec,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
spectral_dense,spectral_dense_N200_k1e4_seed1008,1008,200,sa_echo,0.0,0.0,1,6.461,-9.999999999998239e-05,1.0,99999999.82086423,60,,,,,1.0,10000.0,0.3,400000,66321,66321,0.1658025,100.0,8,5
spectral_dense,spectral_dense_N200_k1e4_seed1009,1009,200,sa_echo,0.0,0.0,1,6.65,-9.999999999999677e-05,1.0,100000000.01116028,60,,,,,1.0,10000.0,0.3,400000,73780,73780,0.18445,100.0,8,4
spectral_dense,spectral_dense_N200_k1e4_seed1010,1010,200,sa_echo,0.0,0.0,1,6.61,-0.00010000000000001399,1.000000000000002,99999999.958476,60,,,,,1.0,10000.0,0.3,400000,65625,65625,0.1640625,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1011,1011,200,sa_echo,0.0,0.0,1,6.468,-9.999999999998352e-05,0.9999999999999981,99999999.84459947,60,,,,,1.0,10000.0,0.3,400000,68947,68947,0.1723675,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1012,1012,200,sa_echo,0.0,0.0,1,6.675,-9.999999999999067e-05,0.9999999999999996,100000000.09911469,60,,,,,1.0,10000.0,0.3,400000,68697,68697,0.1717425,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1013,1013,200,sa_echo,0.0,0.0,1,6.74,-0.00010000000000000278,1.0000000000000004,99999999.99429113,60,,,,,1.0,10000.0,0.3,400000,65903,65903,0.1647575,100.0,8,7
spectral_dense,spectral_dense_N200_k1e4_seed1014,1014,200,sa_echo,0.0,0.0,1,6.533,-0.00010000000000001548,1.000000000000001,100000000.00120665,60,,,,,1.0,10000.0,0.3,400000,68572,68572,0.17143,100.0,8,4
spectral_dense,spectral_dense_N200_k1e4_seed1015,1015,200,sa_echo,0.0,0.0,1,6.584,-9.999999999999258e-05,1.0000000000000004,99999999.98909254,60,,,,,1.0,10000.0,0.3,400000,70114,70114,0.175285,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1016,1016,200,sa_echo,0.0,0.0,1,6.827,-9.999999999997649e-05,0.9999999999999996,100000000.21635088,60,,,,,1.0,10000.0,0.3,400000,65884,65884,0.16471,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1017,1017,200,sa_echo,0.0,0.0,1,6.744,-9.999999999999506e-05,0.9999999999999997,99999999.76437147,60,,,,,1.0,10000.0,0.3,400000,64777,64777,0.1619425,100.0,8,2
spectral_dense,spectral_dense_N200_k1e4_seed1018,1018,200,sa_echo,0.0,0.0,1,6.611,-9.999999999998328e-05,1.0000000000000009,99999999.80310142,60,,,,,1.0,10000.0,0.3,400000,69447,69447,0.1736175,100.0,8,4
spectral_dense,spectral_dense_N200_k1e4_seed1019,1019,200,sa_echo,0.0,0.0,1,6.423,-0.00010000000000000042,1.0000000000000018,100000000.00867476,60,,,,,1.0,10000.0,0.3,400000,66600,66600,0.1665,100.0,8,4
spectral_dense,spectral_dense_N300_k1e4_seed1000,1000,300,sa_echo,0.09840072843792519,0.09840072843792519,1,15.282,-0.00010000000000001045,1.0000000000000009,100000000.02844457,90,,,,,1.0,10000.0,0.3,600000,97949,97949,0.16324833333333333,100.0,8,4
spectral_dense,spectral_dense_N300_k1e4_seed1001,1001,300,sa_echo,0.0,0.0,1,15.343,-9.999999999999583e-05,1.0,99999999.97085832,90,,,,,1.0,10000.0,0.3,600000,92811,92811,0.154685,100.0,8,4
spectral_dense,spectral_dense_N300_k1e4_seed1002,1002,300,sa_echo,0.05961509158438316,0.05961509158438316,1,16.172,-9.999999999999976e-05,1.0,100000000.04578589,90,,,,,1.0,10000.0,0.3,600000,97990,97990,0.16331666666666667,100.0,8,4
spectral_dense,spectral_dense_N300_k1e4_seed1003,1003,300,sa_echo,0.06633720372384876,0.06633720372384876,1,15.616,-9.999999999999804e-05,1.0,99999999.81748854,90,,,,,1.0,10000.0,0.3,600000,95516,95516,0.15919333333333333,100.0,8,5
spectral_dense,spectral_dense_N300_k1e4_seed1004,1004,300,sa_echo,0.0,0.0,1,15.71,-9.999999999999648e-05,0.9999999999999976,99999999.92654148,90,,,,,1.0,10000.0,0.3,600000,93269,93269,0.15544833333333333,100.0,8,5
spectral_dense,spectral_dense_N300_k1e4_seed1005,1005,300,sa_echo,0.0,0.0,1,16.346,-0.0001000000000000028,0.9999999999999989,99999999.89761846,90,,,,,1.0,10000.0,0.3,600000,95089,95089,0.15848166666666666,100.0,8,4
spectral_dense,spectral_dense_N300_k1e4_seed1006,1006,300,sa_echo,0.0,0.0,1,15.588,-9.999999999999708e-05,1.0,100000000.04299589,90,,,,,1.0,10000.0,0.3,600000,94136,94136,0.15689333333333333,100.0,8,5
