benchmark_family,instance_id,seed,N,solver,raw_objective,energy_total,is_feasible,runtime_sec,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
portfolio_card,portfolio_card_N200_seed1000,1000,200,sa_echo,-8773.483080155243,-8773.483080155243,1,8.295,-584.2399646490572,1360.4870394958716,2.3353247127923202,199,,,0.15,30,9.721070914239975,,,400000,160000,160000,0.4,486.0535457119988,6,2
portfolio_card,portfolio_card_N200_seed1001,1001,200,sa_echo,-8596.818884230088,-8596.818884230088,1,8.089,-572.5594621217168,1333.2884254446908,2.3364255164267314,199,,,0.15,30,9.526492313501445,,,400000,160000,160000,0.4,476.32461567507437,6,2
portfolio_card,portfolio_card_N200_seed1002,1002,200,sa_echo,-8693.173162767995,-8693.173162767995,1,8.091,-578.8853418293172,1348.0164710884574,2.3360621329411067,199,,,0.15,30,9.631782852576533,,,400000,160000,160000,0.4,481.5891426288281,6,2
portfolio_card,portfolio_card_N200_seed1003,1003,200,sa_echo,-8664.806232365829,-8664.806232365829,1,7.885,-576.9661704501472,1343.526651345343,2.3355494036976063,199,,,0.15,30,9.59994762315394,,,400000,160000,160000,0.4,479.9973811576974,6,2
portfolio_card,portfolio_card_N200_seed1004,1004,200,sa_echo,-8740.016012091586,-8740.016012091586,1,8.067,-581.8764063797255,1354.9503544871895,2.335682131229447,199,,,0.15,30,9.681548047060838,,,400000,160000,160000,0.4,484.07740235304175,6,2
portfolio_card,portfolio_card_N200_seed1005,1005,200,sa_echo,-8793.533304453864,-8793.533304453864,1,8.067,-585.5007389945519,1363.426971502599,2.3361062453453005,199,,,0.15,30,9.742041142994934,,,400000,160000,160000,0.4,487.1020571497469,6,2
portfolio_card,portfolio_card_N200_seed1006,1006,200,sa_echo,-8805.57930464562,-8805.57930464562,1,7.975,-586.455383422746,1365.658313979684,2.3355962730421154,199,,,0.15,30,9.757828947350879,,,400000,160000,160000,0.4,487.8914473675439,6,2
portfolio_card,portfolio_card_N200_seed1007,1007,200,sa_echo,-8809.252034803609,-8809.252034803609,1,7.677,-586.5806648364063,1365.9063294860862,2.335327040272254,199,,,0.15,30,9.759970292909335,,,400000,160000,160000,0.4,487.9985146454684,6,2
portfolio_card,portfolio_card_N200_seed1008,1008,200,sa_echo,-8777.79577172784,-8777.79577172784,1,7.924,-584.4754416567708,1361.0623339815124,2.336383518644608,199,,,0.15,30,9.724986357452261,,,400000,160000,160000,0.4,486.2493178726148,6,2
portfolio_card,portfolio_card_N200_seed1009,1009,200,sa_echo,-8743.281873532404,-8743.281873532404,1,8.106,-582.205773341456,1355.707769852012,2.3351513827337236,199,,,0.15,30,9.687052747482191,,,400000,160000,160000,0.4,484.3526373741104,6,2
